Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2023-02-16,1505.26,1514.43,1488.18,1502.17,1502.17,4282726,ICICIBANK.BO
2023-02-16,297.88,298.94,295.57,298.39,298.39,797989,INFY.BO
2023-02-16,344.4,346.77,341.66,341.96,341.96,5785483,RELIANCE.BO
2023-02-16,384.49,391.45,382.11,388.9,388.9,2655761,TCS.BO
2023-02-17,436.47,439.91,435.09,435.6,435.6,8740354,HDFCBANK.BO
2023-02-17,1517.92,1535.08,1509.11,1521.18,1521.18,7769891,ICICIBANK.BO
2023-02-17,303.12,305.63,300.59,303.87,303.87,7455169,INFY.BO
2023-02-17,340.01,340.39,336.21,337.54,337.54,766471,RELIANCE.BO
2023-02-17,374.6,376.47,372.02,375.77,375.77,6996380,TCS.BO
2023-02-18,423.49,425.35,417.56,420.88,420.88,8167759,HDFCBANK.BO
2023-02-18,1520.87,1530.48,1508.02,1522.42,1522.42,8963133,ICICIBANK.BO
2023-02-18,305.26,308.3,303.04,306.56,306.56,6819421,INFY.BO
2023-02-18,340.8,342.59,336.76,339.49,339.49,3748311,RELIANCE.BO
2023-02-18,380.74,383.17,380.27,381.16,381.16,3648050,TCS.BO
2023-02-19,409.79,411.08,405.37,408.04,408.04,901473,HDFCBANK.BO
2023-02-19,1517.91,1537.71,1512.49,1523.77,1523.77,8062830,ICICIBANK.BO
2023-02-19,297.78,301.2,295.5,299.62,299.62,4854939,INFY.BO
2023-02-19,344.76,346.0,343.03,345.77,345.77,8165839,RELIANCE.BO
2023-02-19,377.66,380.53,374.88,377.76,377.76,6670687,TCS.BO
2023-02-20,405.96,408.42,405.21,406.72,406.72,3557541,HDFCBANK.BO
2023-02-20,1493.09,1507.8,1476.59,1488.87,1488.87,4215703,ICICIBANK.BO
2023-02-20,297.03,300.33,294.18,297.71,297.71,5247209,INFY.BO
2023-02-20,342.93,347.71,339.89,345.51,345.51,8554053,RELIANCE.BO
2023-02-20,399.5,400.61,397.01,397.94,397.94,2210940,TCS.BO
2023-02-21,404.97,407.7,403.15,403.97,403.97,1855950,HDFCBANK.BO
2023-02-21,1469.75,1479.74,1464.88,1472.93,1472.93,5546194,ICICIBANK.BO
2023-02-21,295.7,300.21,295.26,298.02,298.02,5539687,INFY.BO
2023-02-21,345.32,346.3,341.39,343.36,343.36,4434098,RELIANCE.BO
2023-02-21,404.68,406.35,401.25,403.78,403.78,8814552,TCS.BO
2023-02-22,415.89,418.89,414.31,415.29,415.29,5778428,HDFCBANK.BO
2023-02-22,1479.76,1497.86,1468.81,1492.66,1492.66,4475725,ICICIBANK.BO
2023-02-22,293.8,298.38,292.59,295.83,295.83,6088020,INFY.BO
2023-02-22,334.42,338.19,333.95,334.96,334.96,5048250,RELIANCE.BO
2023-02-22,399.58,401.29,396.46,400.91,400.91,9151020,TCS.BO
2023-02-23,419.45,423.5,413.78,415.36,415.36,7958963,HDFCBANK.BO
2023-02-23,1493.6,1503.73,1479.66,1494.38,1494.38,5263345,ICICIBANK.BO
2023-02-23,298.17,299.74,298.07,298.27,298.27,2904773,INFY.BO
2023-02-23,335.22,335.36,334.26,334.56,334.56,8331248,RELIANCE.BO
2023-02-23,410.92,414.2,409.03,411.19,411.19,9386822,TCS.BO
2023-02-24,419.71,424.35,417.17,422.36,422.36,9661469,HDFCBANK.BO
2023-02-24,1512.12,1526.12,1498.99,1503.36,1503.36,2316301,ICICIBANK.BO
2023-02-24,294.54,295.79,292.01,292.33,292.33,5489664,INFY.BO
2023-02-24,329.16,331.56,328.87,330.36,330.36,3472015,RELIANCE.BO
2023-02-24,422.25,425.73,417.19,419.45,419.45,6844866,TCS.BO
2023-02-25,437.59,438.1,434.47,437.38,437.38,9839072,HDFCBANK.BO
2023-02-25,1480.42,1494.64,1477.5,1491.26,1491.26,8532959,ICICIBANK.BO
2023-02-25,285.87,286.07,284.4,286.04,286.04,545927,INFY.BO
2023-02-25,331.55,335.86,328.76,332.63,332.63,207060,RELIANCE.BO
2023-02-25,407.24,408.5,401.5,405.4,405.4,5045636,TCS.BO
2023-02-26,433.29,436.29,427.36,431.33,431.33,1890959,HDFCBANK.BO
2023-02-26,1557.15,1561.0,1556.27,1556.53,1556.53,4941700,ICICIBANK.BO
2023-02-26,281.23,285.48,278.57,284.93,284.93,8310984,INFY.BO
2023-02-26,320.26,324.16,317.23,323.67,323.67,5548884,RELIANCE.BO
2023-02-26,396.24,398.15,390.45,392.35,392.35,6597274,TCS.BO
2023-02-27,432.38,433.6,429.64,431.13,431.13,8813790,HDFCBANK.BO
2023-02-27,1522.67,1539.32,1511.14,1529.13,1529.13,5527292,ICICIBANK.BO
2023-02-27,280.75,281.55,280.1,281.32,281.32,4138475,INFY.BO
2023-02-27,322.14,323.33,319.31,320.97,320.97,3099429,RELIANCE.BO
2023-02-27,393.65,395.64,389.66,393.14,393.14,1749295,TCS.BO
2023-02-28,429.97,435.97,428.72,431.81,431.81,8940389,HDFCBANK.BO
2023-02-28,1491.67,1504.32,1490.73,1497.46,1497.46,9495333,ICICIBANK.BO
2023-02-28,291.67,292.46,290.05,291.07,291.07,6729143,INFY.BO
2023-02-28,329.88,331.53,328.78,329.94,329.94,8256388,RELIANCE.BO
2023-02-28,380.29,381.8,378.04,381.05,381.05,618499,TCS.BO
2023-03-01,428.11,432.08,425.11,430.54,430.54,9763715,HDFCBANK.BO
2023-03-01,1427.11,1434.72,1414.36,1426.9,1426.9,3747409,ICICIBANK.BO
2023-03-01,290.02,291.04,287.42,289.44,289.44,6677959,INFY.BO
2023-03-01,329.21,329.74,328.58,329.11,329.11,4971796,RELIANCE.BO
2023-03-01,394.36,397.04,390.12,391.56,391.56,9020183,TCS.BO
2023-03-02,440.56,442.26,436.97,439.77,439.77,5209153,HDFCBANK.BO
2023-03-02,1406.62,1420.97,1403.98,1419.8,1419.8,6460400,ICICIBANK.BO
2023-03-02,302.05,304.13,300.16,301.54,301.54,748392,INFY.BO
2023-03-02,323.72,324.46,322.34,322.39,322.39,9358655,RELIANCE.BO
2023-03-02,391.66,392.94,389.53,390.58,390.58,2315894,TCS.BO
2023-03-03,438.2,443.49,434.04,440.47,440.47,1117651,HDFCBANK.BO
2023-03-03,1460.34,1485.13,1453.82,1474.43,1474.43,635383,ICICIBANK.BO
2023-03-03,298.44,303.26,298.08,301.94,301.94,4617602,INFY.BO
2023-03-03,315.23,316.68,311.4,314.43,314.43,4913392,RELIANCE.BO
2023-03-03,376.09,381.66,374.6,378.7,378.7,5084020,TCS.BO
2023-03-04,447.54,450.32,445.07,449.58,449.58,4690271,HDFCBANK.BO
2023-03-04,1477.59,1486.51,1463.12,1477.97,1477.97,7204069,ICICIBANK.BO
2023-03-04,304.45,306.51,301.96,303.22,303.22,3797135,INFY.BO
2023-03-04,319.65,320.45,315.51,317.34,317.34,7729687,RELIANCE.BO
2023-03-04,369.04,373.77,366.11,371.97,371.97,552531,TCS.BO
2023-03-05,433.05,436.42,428.63,432.43,432.43,4788990,HDFCBANK.BO
2023-03-05,1445.28,1453.07,1434.34,1447.39,1447.39,420427,ICICIBANK.BO
2023-03-05,309.29,310.58,309.03,309.86,309.86,4777327,INFY.BO
2023-03-05,317.33,321.03,314.46,320.05,320.05,745968,RELIANCE.BO
2023-03-05,363.63,366.24,359.28,360.7,360.7,3937736,TCS.BO
2023-03-06,428.41,435.0,426.29,432.48,432.48,6538258,HDFCBANK.BO
2023-03-06,1411.11,1430.16,1404.81,1418.91,1418.91,6311041,ICICIBANK.BO
2023-03-06,305.21,307.88,304.63,307.25,307.25,7064322,INFY.BO
2023-03-06,329.11,331.66,326.72,329.01,329.01,4491599,RELIANCE.BO
2023-03-06,355.46,356.11,353.89,356.06,356.06,5873171,TCS.BO
2023-03-07,418.67,421.06,416.33,418.76,418.76,8884650,HDFCBANK.BO
2023-03-07,1416.07,1421.77,1404.84,1409.19,1409.19,2202622,ICICIBANK.BO
2023-03-07,309.91,310.57,308.49,308.58,308.58,9801571,INFY.BO
2023-03-07,320.6,322.61,318.53,320.28,320.28,5359560,RELIANCE.BO
2023-03-07,363.1,365.13,360.42,361.76,361.76,5394300,TCS.BO
2023-03-08,421.64,425.18,420.86,421.96,421.96,6683995,HDFCBANK.BO
2023-03-08,1394.61,1398.43,1390.27,1395.88,1395.88,9789446,ICICIBANK.BO
2023-03-08,308.23,308.38,303.72,304.93,304.93,1988237,INFY.BO
2023-03-08,323.54,325.69,320.74,323.59,323.59,5472036,RELIANCE.BO
2023-03-08,367.23,369.21,364.49,367.1,367.1,5251927,TCS.BO
2023-03-09,434.53,435.17,433.71,434.54,434.54,4081283,HDFCBANK.BO
2023-03-09,1389.36,1394.37,1386.13,1391.96,1391.96,7238261,ICICIBANK.BO
2023-03-09,310.94,313.55,310.72,311.68,311.68,8403926,INFY.BO
2023-03-09,313.9,319.8,312.62,317.25,317.25,1600504,RELIANCE.BO
2023-03-09,370.73,370.95,366.41,369.96,369.96,8944919,TCS.BO
2023-03-10,429.46,433.43,426.53,430.05,430.05,6144172,HDFCBANK.BO
2023-03-10,1421.98,1428.47,1406.4,1410.35,1410.35,3667450,ICICIBANK.BO
2023-03-10,315.54,318.01,311.65,314.38,314.38,2889212,INFY.BO
2023-03-10,318.16,320.2,315.22,317.25,317.25,8940726,RELIANCE.BO
2023-03-10,374.97,379.27,371.76,377.16,377.16,8687801,TCS.BO
2023-03-11,441.42,444.89,439.6,441.83,441.83,7472692,HDFCBANK.BO
2023-03-11,1431.64,1444.79,1423.97,1431.77,1431.77,8186286,ICICIBANK.BO
2023-03-11,308.96,311.98,305.6,307.93,307.93,2283228,INFY.BO
2023-03-11,311.1,314.76,309.35,313.12,313.12,2554754,RELIANCE.BO
2023-03-11,373.53,375.27,370.99,373.69,373.69,8125066,TCS.BO
2023-03-12,428.55,432.19,424.86,426.93,426.93,6551561,HDFCBANK.BO
2023-03-12,1424.6,1431.25,1407.34,1416.03,1416.03,1210110,ICICIBANK.BO
2023-03-12,303.63,304.39,299.15,301.77,301.77,4542076,INFY.BO
2023-03-12,321.65,324.28,318.07,318.87,318.87,8357948,RELIANCE.BO
2023-03-12,375.43,380.01,374.86,377.05,377.05,5276274,TCS.BO
2023-03-13,414.44,416.26,413.64,415.69,415.69,6766061,HDFCBANK.BO
2023-03-13,1368.21,1385.07,1354.96,1383.06,1383.06,8967827,ICICIBANK.BO
2023-03-13,297.95,300.15,295.61,298.87,298.87,8323426,INFY.BO
2023-03-13,309.8,310.44,302.83,305.49,305.49,7273376,RELIANCE.BO
2023-03-13,382.05,385.29,379.16,381.89,381.89,8921722,TCS.BO
2023-03-14,421.19,421.48,419.91,420.41,420.41,9578640,HDFCBANK.BO
2023-03-14,1383.76,1388.1,1372.2,1382.21,1382.21,6165890,ICICIBANK.BO
2023-03-14,302.28,303.93,297.78,300.68,300.68,2354754,INFY.BO
2023-03-14,308.35,308.62,305.27,308.06,308.06,3382731,RELIANCE.BO
2023-03-14,389.23,389.51,383.98,386.66,386.66,9710293,TCS.BO
2023-03-15,408.67,410.79,405.33,408.6,408.6,2580812,HDFCBANK.BO
2023-03-15,1355.7,1357.16,1327.85,1340.03,1340.03,6004997,ICICIBANK.BO
2023-03-15,294.69,295.2,292.45,294.97,294.97,9151668,INFY.BO
2023-03-15,304.07,306.51,303.57,305.28,305.28,9166550,RELIANCE.BO
2023-03-15,395.23,397.67,394.42,395.36,395.36,921976,TCS.BO
2023-03-16,397.63,400.43,394.79,398.4,398.4,5635239,HDFCBANK.BO
2023-03-16,1350.51,1356.74,1344.72,1351.26,1351.26,1685692,ICICIBANK.BO
2023-03-16,294.07,295.81,292.71,294.32,294.32,647146,INFY.BO
2023-03-16,307.65,309.39,307.52,308.1,308.1,4590523,RELIANCE.BO
2023-03-16,401.04,403.92,398.14,402.07,402.07,6834671,TCS.BO
2023-03-17,386.94,391.93,385.06,391.34,391.34,8605897,HDFCBANK.BO
2023-03-17,1371.51,1394.89,1360.33,1382.33,1382.33,5203877,ICICIBANK.BO
2023-03-17,304.75,307.52,303.07,303.28,303.28,2780257,INFY.BO
2023-03-17,311.02,313.93,309.08,309.62,309.62,6178641,RELIANCE.BO
2023-03-17,392.58,398.32,389.12,394.64,394.64,3797577,TCS.BO
2023-03-18,386.06,389.07,379.72,382.93,382.93,1520872,HDFCBANK.BO
2023-03-18,1402.19,1420.92,1399.42,1418.39,1418.39,5984914,ICICIBANK.BO
2023-03-18,309.77,314.37,307.24,311.95,311.95,8980896,INFY.BO
2023-03-18,312.88,314.59,310.94,311.59,311.59,2605903,RELIANCE.BO
2023-03-18,398.67,399.71,396.15,397.45,397.45,5800312,TCS.BO
2023-03-19,388.33,392.39,387.22,388.87,388.87,9899579,HDFCBANK.BO
2023-03-19,1384.93,1400.67,1371.54,1394.82,1394.82,3644444,ICICIBANK.BO
2023-03-19,315.24,317.32,313.28,315.87,315.87,3310166,INFY.BO
2023-03-19,315.47,316.53,312.19,314.57,314.57,1338022,RELIANCE.BO
2023-03-19,393.6,395.51,391.56,395.38,395.38,2850353,TCS.BO
2023-03-20,383.23,386.64,382.86,383.13,383.13,7445658,HDFCBANK.BO
2023-03-20,1361.01,1373.27,1360.74,1361.7,1361.7,3424185,ICICIBANK.BO
2023-03-20,323.19,324.27,319.94,321.85,321.85,6631765,INFY.BO
2023-03-20,320.43,323.58,319.7,320.81,320.81,4620978,RELIANCE.BO
2023-03-20,391.29,394.04,387.61,391.91,391.91,9423660,TCS.BO
2023-03-21,389.18,392.77,386.08,387.26,387.26,2537405,HDFCBANK.BO
2023-03-21,1416.17,1423.84,1407.0,1420.79,1420.79,1848412,ICICIBANK.BO
2023-03-21,316.03,319.04,315.16,317.09,317.09,9299643,INFY.BO
2023-03-21,324.35,327.25,323.69,324.01,324.01,8264314,RELIANCE.BO
2023-03-21,391.68,393.89,389.23,392.27,392.27,8669410,TCS.BO
2023-03-22,391.2,397.21,390.15,393.91,393.91,8504148,HDFCBANK.BO
2023-03-22,1496.07,1508.71,1477.04,1482.98,1482.98,3850217,ICICIBANK.BO
2023-03-22,321.21,321.78,319.22,319.98,319.98,1342739,INFY.BO
2023-03-22,333.3,336.24,332.16,333.51,333.51,4613828,RELIANCE.BO
2023-03-22,406.0,408.95,401.97,406.74,406.74,150690,TCS.BO
2023-03-23,398.8,399.11,390.93,394.46,394.46,7786501,HDFCBANK.BO
2023-03-23,1485.03,1486.9,1475.44,1480.08,1480.08,8901795,ICICIBANK.BO
2023-03-23,316.36,317.8,314.38,317.74,317.74,5861941,INFY.BO
2023-03-23,334.13,335.04,333.33,334.6,334.6,6497735,RELIANCE.BO
2023-03-23,413.72,415.19,412.39,414.26,414.26,4553270,TCS.BO
2023-03-24,397.9,403.71,397.17,402.35,402.35,6898999,HDFCBANK.BO
2023-03-24,1521.44,1529.55,1516.19,1520.3,1520.3,3423273,ICICIBANK.BO
2023-03-24,324.01,327.87,321.11,324.79,324.79,8515305,INFY.BO
2023-03-24,328.24,331.61,325.45,330.85,330.85,9175061,RELIANCE.BO
2023-03-24,401.51,409.24,399.02,405.2,405.2,5144303,TCS.BO
2023-03-25,414.69,416.31,413.37,413.7,413.7,8997336,HDFCBANK.BO
2023-03-25,1517.99,1529.55,1517.51,1527.85,1527.85,2437271,ICICIBANK.BO
2023-03-25,318.03,320.44,316.05,318.98,318.98,2923121,INFY.BO
2023-03-25,339.57,344.19,339.24,341.57,341.57,1009646,RELIANCE.BO
2023-03-25,409.74,412.65,403.42,407.47,407.47,2268485,TCS.BO
2023-03-26,404.73,407.75,402.65,405.77,405.77,1122537,HDFCBANK.BO
2023-03-26,1521.21,1541.42,1513.22,1529.0,1529.0,8829077,ICICIBANK.BO
2023-03-26,318.14,320.27,316.91,319.84,319.84,1094556,INFY.BO
2023-03-26,350.62,352.26,346.69,349.59,349.59,557610,RELIANCE.BO
2023-03-26,417.15,419.54,412.92,413.11,413.11,1210056,TCS.BO
2023-03-27,410.19,411.54,406.46,411.28,411.28,5153503,HDFCBANK.BO
2023-03-27,1581.02,1594.58,1571.01,1577.68,1577.68,7323133,ICICIBANK.BO
2023-03-27,303.53,304.95,302.26,304.85,304.85,4477740,INFY.BO
2023-03-27,354.21,356.1,352.16,353.52,353.52,2788868,RELIANCE.BO
2023-03-27,423.14,424.59,416.14,418.49,418.49,8975708,TCS.BO
2023-03-28,403.37,406.65,402.41,405.32,405.32,6759522,HDFCBANK.BO
2023-03-28,1611.63,1632.15,1597.12,1623.22,1623.22,9897817,ICICIBANK.BO
2023-03-28,307.97,312.27,307.66,309.88,309.88,8524191,INFY.BO
2023-03-28,354.54,355.11,352.99,353.92,353.92,3394850,RELIANCE.BO
2023-03-28,432.33,433.5,431.29,432.33,432.33,5482383,TCS.BO
2023-03-29,410.61,412.71,408.53,411.26,411.26,3171714,HDFCBANK.BO
2023-03-29,1597.99,1612.48,1573.26,1582.57,1582.57,303155,ICICIBANK.BO
2023-03-29,306.99,309.8,304.93,305.38,305.38,7010026,INFY.BO
2023-03-29,346.03,351.91,345.32,349.95,349.95,2846904,RELIANCE.BO
2023-03-29,414.27,420.49,410.8,418.37,418.37,2509508,TCS.BO
2023-03-30,422.69,423.37,418.89,421.1,421.1,5622015,HDFCBANK.BO
2023-03-30,1581.68,1598.67,1579.28,1589.53,1589.53,9678935,ICICIBANK.BO
2023-03-30,314.9,317.16,314.42,316.23,316.23,9163357,INFY.BO
2023-03-30,334.48,335.92,334.37,335.53,335.53,4431487,RELIANCE.BO
2023-03-30,396.04,396.09,390.75,393.55,393.55,9674404,TCS.BO
2023-03-31,422.95,425.8,418.9,423.88,423.88,9289385,HDFCBANK.BO
2023-03-31,1536.14,1542.03,1520.17,1534.13,1534.13,6733506,ICICIBANK.BO
2023-03-31,319.51,321.29,317.56,319.53,319.53,419903,INFY.BO
2023-03-31,341.24,344.01,337.99,342.88,342.88,5700418,RELIANCE.BO
2023-03-31,400.64,404.89,398.59,403.03,403.03,6742960,TCS.BO
2023-04-01,423.05,426.59,419.99,423.14,423.14,8063935,HDFCBANK.BO
2023-04-01,1597.98,1610.85,1588.96,1599.27,1599.27,3490986,ICICIBANK.BO
2023-04-01,315.82,316.36,314.77,315.27,315.27,9222946,INFY.BO
2023-04-01,340.49,342.08,340.14,340.54,340.54,1924451,RELIANCE.BO
2023-04-01,407.75,412.54,406.18,410.32,410.32,5001887,TCS.BO
2023-04-02,417.37,419.71,415.83,418.8,418.8,8919071,HDFCBANK.BO
2023-04-02,1525.98,1544.45,1524.11,1534.07,1534.07,6455244,ICICIBANK.BO
2023-04-02,307.65,308.15,305.37,307.94,307.94,7719523,INFY.BO
2023-04-02,338.23,340.83,337.48,339.96,339.96,6621713,RELIANCE.BO
2023-04-02,413.93,414.48,409.4,412.61,412.61,393885,TCS.BO
2023-04-03,409.67,409.73,408.34,408.73,408.73,9066690,HDFCBANK.BO
2023-04-03,1570.05,1580.9,1555.57,1571.73,1571.73,2562185,ICICIBANK.BO
2023-04-03,304.74,308.01,302.48,305.54,305.54,6203383,INFY.BO
2023-04-03,335.29,337.87,333.16,335.78,335.78,9171795,RELIANCE.BO
2023-04-03,410.39,410.49,409.44,410.04,410.04,6696243,TCS.BO
2023-04-04,396.36,398.08,393.8,397.73,397.73,8525671,HDFCBANK.BO
2023-04-04,1534.06,1555.59,1519.92,1550.53,1550.53,852861,ICICIBANK.BO
2023-04-04,311.19,312.5,308.56,309.38,309.38,8459724,INFY.BO
2023-04-04,330.55,338.15,328.23,335.43,335.43,8795013,RELIANCE.BO
2023-04-04,416.16,418.04,413.77,416.48,416.48,288031,TCS.BO
2023-04-05,400.51,402.4,400.5,400.55,400.55,8496009,HDFCBANK.BO
2023-04-05,1550.79,1553.73,1532.27,1545.88,1545.88,2193612,ICICIBANK.BO
2023-04-05,317.06,318.88,315.99,316.9,316.9,2047031,INFY.BO
2023-04-05,338.24,340.2,337.73,339.24,339.24,6007260,RELIANCE.BO
2023-04-05,409.27,412.72,408.35,409.92,409.92,7271282,TCS.BO
2023-04-06,391.17,393.02,384.05,387.68,387.68,9120890,HDFCBANK.BO
2023-04-06,1576.02,1579.98,1561.28,1578.9,1578.9,1964455,ICICIBANK.BO
2023-04-06,326.33,329.47,322.4,324.5,324.5,9106990,INFY.BO
2023-04-06,330.21,332.59,326.75,327.15,327.15,2634770,RELIANCE.BO
2023-04-06,409.85,413.06,406.97,407.64,407.64,5047771,TCS.BO
2023-04-07,385.88,389.33,385.4,386.44,386.44,7927317,HDFCBANK.BO
2023-04-07,1596.21,1605.01,1582.15,1603.7,1603.7,8276232,ICICIBANK.BO
2023-04-07,341.48,343.53,336.99,337.92,337.92,9010086,INFY.BO
2023-04-07,334.59,337.75,331.57,334.44,334.44,6824080,RELIANCE.BO
2023-04-07,406.46,410.37,404.65,406.21,406.21,1990997,TCS.BO
2023-04-08,373.08,376.64,372.93,373.97,373.97,4228458,HDFCBANK.BO
2023-04-08,1515.58,1520.74,1502.68,1517.45,1517.45,7292440,ICICIBANK.BO
2023-04-08,334.98,337.35,331.71,335.3,335.3,3094844,INFY.BO
2023-04-08,332.06,333.21,328.93,329.94,329.94,8149123,RELIANCE.BO
2023-04-08,422.99,424.39,415.6,418.32,418.32,8713044,TCS.BO
2023-04-09,384.78,389.16,381.86,385.85,385.85,8284774,HDFCBANK.BO
2023-04-09,1544.1,1554.1,1540.87,1544.23,1544.23,6444994,ICICIBANK.BO
2023-04-09,335.62,338.82,333.34,337.6,337.6,5462601,INFY.BO
2023-04-09,330.79,333.44,328.97,333.03,333.03,8551301,RELIANCE.BO
2023-04-09,419.69,423.95,416.18,419.97,419.97,6325660,TCS.BO
2023-04-10,380.99,382.27,376.89,378.75,378.75,5641581,HDFCBANK.BO
2023-04-10,1571.92,1584.27,1562.1,1572.86,1572.86,469619,ICICIBANK.BO
2023-04-10,325.4,327.31,324.05,326.22,326.22,3546557,INFY.BO
2023-04-10,340.52,341.01,339.36,339.58,339.58,855472,RELIANCE.BO
2023-04-10,434.96,436.28,431.62,434.93,434.93,2365440,TCS.BO
2023-04-11,359.31,360.9,358.73,359.12,359.12,3532387,HDFCBANK.BO
2023-04-11,1569.89,1573.12,1563.31,1568.5,1568.5,6105204,ICICIBANK.BO
2023-04-11,331.24,333.34,330.87,331.4,331.4,9432737,INFY.BO
2023-04-11,335.95,336.09,332.96,333.59,333.59,3210096,RELIANCE.BO
2023-04-11,436.1,438.27,432.45,436.37,436.37,5139258,TCS.BO
2023-04-12,356.09,356.65,355.72,355.73,355.73,230871,HDFCBANK.BO
2023-04-12,1599.81,1600.14,1583.5,1597.75,1597.75,8719108,ICICIBANK.BO
2023-04-12,338.23,339.37,333.71,336.52,336.52,5309913,INFY.BO
2023-04-12,329.24,329.48,327.75,329.26,329.26,2532707,RELIANCE.BO
2023-04-12,425.22,427.16,423.92,424.64,424.64,9590669,TCS.BO
2023-04-13,360.15,361.4,355.98,359.03,359.03,6076917,HDFCBANK.BO
2023-04-13,1559.89,1592.38,1545.02,1578.86,1578.86,7463908,ICICIBANK.BO
2023-04-13,341.96,344.34,338.55,339.5,339.5,4948121,INFY.BO
2023-04-13,331.75,332.33,330.42,331.34,331.34,7171735,RELIANCE.BO
2023-04-13,423.32,426.14,418.69,422.01,422.01,6124222,TCS.BO
2023-04-14,362.68,365.16,359.29,361.39,361.39,5569655,HDFCBANK.BO
2023-04-14,1552.6,1571.65,1544.18,1558.53,1558.53,7979846,ICICIBANK.BO
2023-04-14,340.92,344.12,339.27,341.7,341.7,7856828,INFY.BO
2023-04-14,323.15,323.26,320.27,322.7,322.7,3509851,RELIANCE.BO
2023-04-14,424.0,427.3,421.08,423.5,423.5,5725336,TCS.BO
2023-04-15,364.73,368.31,362.65,364.67,364.67,4060570,HDFCBANK.BO
2023-04-15,1574.45,1574.6,1559.38,1574.52,1574.52,2315750,ICICIBANK.BO
2023-04-15,347.65,351.06,345.39,350.32,350.32,9044248,INFY.BO
2023-04-15,317.62,319.71,316.49,316.55,316.55,2026397,RELIANCE.BO
2023-04-15,424.97,427.63,424.1,426.64,426.64,3444364,TCS.BO
2023-04-16,358.02,359.04,357.58,358.65,358.65,904235,HDFCBANK.BO
2023-04-16,1621.63,1642.13,1619.4,1628.21,1628.21,9010623,ICICIBANK.BO
2023-04-16,354.77,356.07,351.19,354.34,354.34,1690862,INFY.BO
2023-04-16,312.22,312.76,308.01,310.99,310.99,4281621,RELIANCE.BO
2023-04-16,429.18,431.83,428.37,430.37,430.37,3354643,TCS.BO
2023-04-17,349.49,349.61,346.91,348.72,348.72,8454735,HDFCBANK.BO
2023-04-17,1657.28,1666.08,1641.51,1655.31,1655.31,4747523,ICICIBANK.BO
2023-04-17,351.19,352.51,346.33,349.55,349.55,4820410,INFY.BO
2023-04-17,300.73,304.19,300.59,301.78,301.78,6283412,RELIANCE.BO
2023-04-17,446.3,449.56,444.84,446.84,446.84,9329562,TCS.BO
2023-04-18,350.28,352.69,345.57,348.91,348.91,5410442,HDFCBANK.BO
2023-04-18,1639.54,1657.0,1638.39,1642.15,1642.15,5775781,ICICIBANK.BO
2023-04-18,347.47,349.4,344.12,347.18,347.18,4220670,INFY.BO
2023-04-18,313.96,315.84,311.31,313.5,313.5,885976,RELIANCE.BO
2023-04-18,442.91,443.17,437.62,438.85,438.85,8710662,TCS.BO
2023-04-19,349.94,352.43,344.73,346.68,346.68,5360036,HDFCBANK.BO
2023-04-19,1694.73,1697.32,1664.54,1674.16,1674.16,8675911,ICICIBANK.BO
2023-04-19,348.99,351.08,346.13,348.74,348.74,5628757,INFY.BO
2023-04-19,310.73,313.83,310.34,311.15,311.15,9284294,RELIANCE.BO
2023-04-19,435.91,437.24,432.87,436.5,436.5,780548,TCS.BO
2023-04-20,352.0,352.43,348.9,351.99,351.99,9957355,HDFCBANK.BO
2023-04-20,1734.82,1744.74,1728.97,1731.68,1731.68,1327586,ICICIBANK.BO
2023-04-20,350.93,352.21,349.38,351.4,351.4,1528493,INFY.BO
2023-04-20,307.97,312.79,305.78,310.7,310.7,3514542,RELIANCE.BO
2023-04-20,444.67,447.99,440.3,444.36,444.36,2645384,TCS.BO
2023-04-21,336.94,337.56,336.82,337.08,337.08,6381691,HDFCBANK.BO
2023-04-21,1689.84,1711.06,1673.78,1704.32,1704.32,6275854,ICICIBANK.BO
2023-04-21,349.62,352.31,348.68,350.38,350.38,7416713,INFY.BO
2023-04-21,310.49,311.36,307.56,310.59,310.59,9284875,RELIANCE.BO
2023-04-21,441.36,443.35,437.68,440.41,440.41,6468869,TCS.BO
2023-04-22,339.94,342.85,336.63,338.55,338.55,7374152,HDFCBANK.BO
2023-04-22,1736.11,1745.49,1709.87,1720.86,1720.86,1878905,ICICIBANK.BO
2023-04-22,365.39,367.06,363.73,364.18,364.18,590879,INFY.BO
2023-04-22,312.88,315.23,308.72,311.36,311.36,5190818,RELIANCE.BO
2023-04-22,443.62,451.46,440.77,448.81,448.81,7312898,TCS.BO
2023-04-23,342.62,342.75,341.15,342.18,342.18,376289,HDFCBANK.BO
2023-04-23,1724.28,1727.7,1705.81,1707.49,1707.49,9098475,ICICIBANK.BO
2023-04-23,356.59,357.21,355.65,356.16,356.16,8646995,INFY.BO
2023-04-23,314.86,317.7,314.1,316.51,316.51,2327941,RELIANCE.BO
2023-04-23,445.58,448.55,443.27,443.5,443.5,5213446,TCS.BO
2023-04-24,329.66,330.72,326.63,330.04,330.04,721171,HDFCBANK.BO
2023-04-24,1675.69,1691.37,1665.79,1671.09,1671.09,942781,ICICIBANK.BO
2023-04-24,359.6,360.24,358.55,358.71,358.71,892207,INFY.BO
2023-04-24,316.55,317.96,314.8,314.91,314.91,8192356,RELIANCE.BO
2023-04-24,452.86,453.93,448.18,451.32,451.32,300767,TCS.BO
